"log.SL","logit.TA"
1.12283029132305,-0.804458456333376
-3.90110113316928,1.91213810985215
0.465865564440828,-1.07168109844738
-3.01950306142304,1.75830383390655
1.80312601832633,-2.57436588941404
0.644521028707189,-1.09142202983462
0.160512203274303,1.64010840326132
0.163978995525663,2.16378373933561
-0.515081896167,1.76601347689657
-0.271875374510704,1.62085052708481
-0.442206015622089,1.76681399810738
1.81445309648667,-2.19208973941862
0.74427411277873,-1.82881209528386
-0.325891020024309,-3.44564947378395
1.47745467764466,-0.592477688324873
1.1739925418767,-1.13927002145813
-0.194526046722692,0.336731537207816
0.288045790159125,-0.102414567674048
0.285459823476714,-0.331006724400985
0.248595118319391,-4.58253362781507
1.1757766898687,-0.844704719355645
1.32265231735225,-1.18526605882896
-0.114856995528264,-0.738797248307173
1.73517109869274,-2.43389726853301
0.781605474631371,-0.803502319842457
1.25789990255746,-1.28261230937188
1.84844118560902,-2.15983747622676
2.3766466410148,-2.07710561285337
-0.141008423936164,1.71959504509424
-0.274469947419016,0.841956270305194
-0.364088859602298,1.68243783612067
1.69484932075731,-1.88078201710859
-2.29122961942739,2.27950226159072
-2.72337440209091,2.48889955629434
0.470444710718438,-0.787054543164446
-1.55361587106561,1.61198443358311
0.031625485875142,-1.84099103485712
0.889702565785328,-0.890424402396805
0.111640683988146,0.852845835620591
2.54526676193713,-1.92764556283419
0.809971128818857,-1.65644733170268
-2.99646883533813,1.80601051104035
-3.22388693073074,1.58798510557438
-1.60433235556077,2.04582807098408
0.755076255807062,-1.36410587434201
1.54762414220262,-1.84954470948698
0.200365524735533,-2.08012640302298
1.58758155239429,-1.75835152401509
0.113560146099779,0.178668005437005
0.117823882718185,1.12015621081566
2.7501929423157,-2.21825203808457
0.461359896429346,-1.3719429464978
1.45010444228879,-1.72130654397061
-1.82819809430482,1.68111072385369
1.96768983359753,-1.64522424219741
-2.36356802256367,1.51762118997522
1.46875950011725,-1.9285124285726
1.00631767953568,-1.30707567535938
0.498915420803753,-0.556482489163652
-2.88853818503412,1.77073735385013
0.138083605596792,-1.07800374417651
-0.80319513552846,2.23932240847756
0.99263371988757,4.20837699869068
1.67728414694618,-2.13573113001658
2.94114763422327,-2.5200404958906
1.18659102517967,-1.35629968868627
2.37553358479581,-2.16258562795393
3.11677485712817,-1.65433938552977
2.13226414481872,-1.88030313259326
0.964890264279932,-1.1014486741258
0.123615193094379,0.450402938758524
-1.26154640309593,1.78661915643006
2.10483218729251,-2.20837292153485
0.789834550801056,-0.725060389107009
-2.55184969318768,1.30755663903037
-2.65138840391222,2.1480478220202
0.802816343712876,-0.468906485169306
0.314236017805169,0.180838221937425
0.00269698926225545,-0.728340940391993
0.8429042434085,-1.01974507543384
0.0712150050927762,0.47998689084451
0.0768603456541242,-1.29599948164116
1.21248352491033,-1.45904014051158
-0.0924585666470269,2.96173794423601
1.10715041706165,-1.41499898413984
2.38954743827253,-1.48794416784938
-2.18717321888101,2.13108367478739
0.13542811164709,-0.0764761007690353
0.709068249898507,-0.770538733190455
0.265381967219028,-0.725918393392336
2.62603899644764,-2.82099873845902
-0.0634519450910242,-3.09639462996494
-0.295240574684102,0.820035735527693
-2.60869704973588,1.75627266015391
-5.51527605893708,1.78732774152944
1.87611325426252,-0.782512064625091
-2.69520985271923,1.88655199806625
2.12663855267364,-1.95422606903475
1.30762285146516,-1.06815765087323
2.1685156293299,-1.64943336280142
0.0491757394268227,1.7582581855203
2.36861877297006,-2.23378795014283
0.406083102652625,-1.09583873825703
2.86253287860809,-1.95605568058761
1.29864687208973,-1.45880732148094
-3.11739038248125,2.14269816847836
1.42438354460502,-1.77845313712277
1.72243801193085,-2.04194286739008
-0.901070814627856,2.06227779913967
-2.17693138638038,2.06016408412459
-0.677829084252547,1.11859762405505
2.31065736155567,-1.90419669144148
1.86107869355573,-2.30586975651651
-0.330587985035318,-1.16231537752432
1.81944213268463,-2.06532239292238
-1.24763311547484,1.89854741353229
2.26282050877686,-2.07878182938942
-2.18092390032303,2.37696407938591
1.47693493062102,-2.12278357797592
1.5389560218857,-1.75241481496155
1.81251002032205,-1.53241616187324
1.47503259773631,-0.504490706601841
0.558217024658004,-1.16984174524946
1.76434571882244,-1.79564241282192
0.926794933836893,-2.47606772709098
2.0262661491493,-1.95745392735423
-1.73000132540669,2.17605807774857
1.21367071303382,-0.960924191055715
1.93615718283828,-1.98300449961145
-2.71516486710683,2.35404565360376
1.26407730610584,-2.02308542960343
1.64815690668969,-0.599148404509712
0.374073426466469,1.4343053802789
2.41492290607324,-1.94813817843687
-1.16877347465281,-3.10514534724617
0.945099565082604,-1.67219354337614
0.953597914866569,-0.922800262996036
2.26087900570385,-1.75789824868366
0.369984134577427,-1.06311468816754
-2.4918287439623,1.582976851964
-2.88181626807015,1.54607469339608
-2.43035628212274,1.66855043913979
-2.79513590103579,2.30408878992754
-0.739923999388823,-0.431423178479847
-1.49000330174664,2.36708262394477
1.3851156520818,-1.71025747715412
1.61090927264994,-1.48633306419221
1.32971378976282,-0.845354863392728
-2.41346194007604,1.78663980907549
1.74924340942289,-1.83009098477656
1.79601355230859,-2.06067076216727
1.36073653229123,-0.972574606922018
0.936779028292148,-1.20094809138132
-0.302872487157797,-2.2520469864553
-0.0572171001067462,4.17993175874473
-0.326253485035661,1.65466984095742
1.11255338744983,-1.72497783538656
-1.88608906556243,1.71407883180319
1.08153859727198,-1.31301944156183
-0.727038553553637,0.447983698323848
2.42976172641127,-2.05894394377117
-0.22676096398622,0.796825742832724
2.61701921741394,-2.1709369608568
-0.332172071149176,-2.13946713603396
1.07071256878223,-1.93026156256117
0.770965566814949,-1.38267081187356
0.296241408928166,-0.994082594048576
-1.8646370497835,2.12662789109789
0.0321566497086892,-0.346155666793816
0.902900746569437,-0.799554309839741
2.19967644031228,-2.07463983285325
2.0281326735483,-1.65048821508217
2.62293551489011,-1.72619527060884
-2.30871492279409,1.32658580367892
-2.26743932790956,1.80322068925317
-3.6338265496791,1.70832505856611
1.93462422120221,-0.771993230567011
0.581964411366584,0.354022281182432
-4.91658976700327,2.33343905433301
-0.0789191576428387,0.120120907511688
-2.60642886670325,2.12221348697872
1.09831250015062,-2.13287300606079
-0.739614406313409,2.46410224087205
-1.84882240030297,2.12650344400791
1.01439577984255,-1.28016992316689
1.33865758890055,-1.91177746940393
0.902944202676391,-1.50604637281026
-0.506345643722687,2.26696113404737
-0.563106861785414,2.13471044608273
-1.84807915921698,1.61474036237313
0.0603690360061376,-1.15698588255655
0.385189974626208,-3.15534940525326
2.75034443723324,-1.9533796261861
-2.11596826948216,2.0496285348002
1.58276848225178,-1.29711766512698
1.50772522376524,-1.39458989431387
-0.32066212963676,2.07927863270607
0.834442117430753,-0.804961157379961
2.4256994599238,-2.28523713907526
1.13668594757116,-0.743232608765665
-2.68276208329624,1.52091428590195
2.04132753493499,-2.22734393444199
1.56313054515596,-1.96569841378116
0.0552763437061587,1.81916056858239
1.8964555404012,-1.86142872143641
1.13411544309105,-1.3470409723619
2.53530765951472,-1.90937543824068
-0.62772040407102,-1.6999524015845
1.864303461877,-0.938288103756968
-2.69479780807012,2.04844922336018
0.845057625077145,2.3288286176247
-3.13434130634574,2.63852926202068
3.04629337625128,-2.70565114371046
0.528886632458336,0.309667699273323
2.23566761607339,-0.830250715059508
2.19149421021768,-1.83889300887891
0.978440369875855,-0.594063972624381
-2.39843302350042,2.38081010415308
1.0959187924929,-1.33400351395681
2.57297065243193,-1.90617353789392
-3.21263994896326,2.42381852091058
0.0746740694215601,-0.975987118757114
-2.8660179219677,1.64350957484234
0.116091318540616,0.196764781559329
1.46804958936678,-1.18879555691844
1.16395066563013,-0.0518489898218595
2.04998497007655,-1.00752481000415
-0.0447878922365745,2.41414634162302
2.55832841866739,-1.5854116141789
-0.329115444462142,0.185965417405022
-2.18794814422389,2.50697441294534
-1.22454082055852,2.07240232633594
-1.87377814073535,1.42449001071591
-1.09553112972121,1.8242013853772
3.19726841942028,-1.66842690974278
2.03155475431636,-1.67965362105482
2.17402444294195,-2.36126045813046
0.548640902415167,-0.741158413814616
2.44795784698414,-1.6466562813981
0.0797208044535308,-0.468005654231336
-0.0526289934177337,-0.981069838849388
-2.57213897028203,1.62129636358404
1.50557755780973,-0.565453639804373
-2.62419457320632,2.11070890509284
1.20428887111236,-1.90995536265946
-1.49435596779005,2.00130501244024
-3.49721115114596,1.4839511512266
2.35762378109446,-2.47816843004079
-0.466839833852791,1.76847700027474
0.994799429844931,-0.945291534649968
-0.327673533687518,1.46350134360574
1.64547224569849,-1.97405978795588
-0.429237097408178,0.895476896081149
0.625764657288428,-1.06680013669037
-0.0350334906553245,-1.59323733948236
2.09711659477134,-1.15245266031202
0.459397717595716,-1.17906297047921
1.27579309573892,-1.19778661967198
-4.36182077906755,2.07002253848028
1.25179535544408,-1.88526397726796
-2.79045517805615,2.08597613005429
1.06095504476352,2.3941093534091
1.57872812979846,-1.94618133066719
0.824955359622464,-1.00196490591848
-2.20625884226359,1.681101308568
-0.020924964906571,3.4301624904802
-3.88268103417378,2.22005483676044
-1.95437664064719,1.81068202423463
0.97317620590568,-0.808045058749823
-0.630697288082574,1.44097158981183
0.792652630860438,-0.864551174421215
2.4265629183309,-2.01462878190119
1.29204627361542,-1.52999637236438
-1.37251608855342,1.76494477202174
1.67877464850103,-1.9136528210458
3.05361476052219,-2.12236157370546
0.871579693233626,-0.439615863861079
-0.464449230766649,1.88318595606252
1.70158735648285,-0.670595370758226
2.59213957221364,-2.33274340848899
0.177657093713559,1.69302339479871
0.207137921870035,-2.27724924482456
0.321501547140394,-1.12231076303663
-0.175566535679063,-1.90610123731366
1.06846412390472,-1.00090171999851
0.0523434817363662,-2.90537506443948
-0.75865545273745,6.1205232466084
1.74432256386896,-1.14399045616791
0.593594098059517,-1.09631384857332
-1.65935405551391,2.25966264906113
-1.44861432851524,2.28559778148997
0.610708631215308,-1.40212928536838
1.92189345499431,-2.13455308898511
-0.0957533507701844,-1.31764297629362
2.09442621704384,-1.05566399309268
-2.72496417026984,2.20409034264102
-0.240132423437145,0.692332871485245
2.18252538531819,-2.07467692461105
1.71265297642226,-2.26362715991014
-0.392807352456555,-1.97782899667535
-4.25438806468684,2.09397368797445
1.16161970333868,-0.904777690680129
1.84143322542053,-1.64099464937799
-0.509999692810884,0.951403824081624
0.3974113874838,-0.957460265885937
1.07329016379625,-0.802006581101789
-1.68947038167618,1.94908047192397
-0.572493087133906,2.52053901068001
0.120499145938466,-0.596763152156367
-0.331458394758798,1.33631762343318
-2.07575999271198,1.66169535579049
2.24571871853486,-2.14702593061081
0.263361802032064,-1.40602868680627
-0.742964085920067,2.18002876027398
1.90967064986951,-0.973980099213552
2.67286588536212,-2.25283691601304
1.27416422556899,-1.26515633444348
1.28161033933542,-0.283784420571975
0.351328519601899,-1.18620521353273
1.76637363802784,-2.08292420537702
0.159940522247713,-2.44011775462336
0.0811421874734517,2.52005364149136
-1.09897835703828,1.44629885176968
1.47909387915653,-0.731280351838829
2.30784708908969,-2.11405886053198
1.66890140301174,-2.31095918729269
1.23053578633362,-2.18364074721426
-2.91176499872007,2.27780481070201
-0.518388138645089,3.34070871030715
0.421939748663901,-0.996893953736051
1.78540892185762,-2.11555534996257
1.19239175916075,-2.4361085897427
-0.578570735714031,2.19915002770435
-1.2809346742724,2.41372765272136
0.170556371355406,-2.30937503727268
1.68090545273997,-1.9737181977784
-0.0276485745137044,-1.59133605030098
-0.723844342968823,2.28966260625695
0.800112537420158,-1.21791793208524
0.191213714494484,0.841789432887668
2.3066348636165,-2.04629633845337
-2.69996742231435,1.9131101048656
0.195663485449823,-1.13176973332371
0.190894073233167,1.8329730145622
-0.899313949055226,3.41910570167488
0.603851588834602,0.672660606120254
1.3928025663771,-2.2566209145763
2.31965617760063,-2.0638959872377
0.0275274211922366,2.24214152283353
0.391296209481505,-0.941516612720255
1.73833904763507,-1.12385543599947
-0.0405579696152824,-0.444815062250873
0.0866423521600854,1.94317686573855
0.878581581532592,-1.53103986272543
0.167961892004141,3.59331099482992
1.89600001406782,-1.92200404613682
1.02729266615777,-0.908392667237513
1.13135006763489,-1.01288029878015
-0.990805297367782,2.0426872850022
0.109215882300564,2.23762054041961
0.773807716949923,-0.896104508024816
-2.2755165525287,2.1787843771954
-2.37223146039915,2.33679795209076
1.97443690457368,-1.76175341129985
0.543798955513029,-2.4005290167425
-0.827061502762315,-0.919864819729803
-1.46039029844653,2.04587879607919
-2.9728772964509,1.57663771244498
3.02759616570517,-1.79549960896436
-3.32178789879481,1.52014487931376
-1.31399587913102,1.83390508864277
-0.55726782170856,-0.168168781469066
2.35206782870214,-1.88450077980427
1.25539908009397,-1.67957963182679
-0.181694575067617,-0.435466143907195
0.383836027254682,0.392651315752662
0.855166695669057,-0.711439211031857
2.1718225299015,-2.1276463917274
1.75387173924666,-2.12632104532783
0.310550057826991,-0.850998831156231
2.40386614308373,-2.05173896591535
1.16459942272114,-1.32769619547739
